Date,Time,OS,Focal,Composition,Latitude,Longitude
26-Aug-10,14:15,OS98345,Poto/,Poto/,-0.63298935,-76.16428181
26-Aug-10,14:30,OS98345,Poto/,Poto/,-0.63268636,-76.16434937
26-Aug-10,14:45,OS98345,Poto/,Poto/,-0.63286718,-76.16430543
26-Aug-10,15:00,OS98345,Poto/,Poto/,-0.63297309,-76.16386644
26-Aug-10,15:15,OS98345,Poto/,Poto/,-0.63217377,-76.16401671
26-Aug-10,15:30,OS98345,Poto/,Mika/Mali/Maquis/Poto/,-0.6314931,-76.16446827
26-Aug-10,15:45,OS98345,Poto/,Poto/Mika/Mali/Maquis/,-0.6312447,-76.16438255
26-Aug-10,16:00,OS98345,Poto/,Poto/Mika/Mali/Maquis/,-0.63094456,-76.16446454
26-Aug-10,16:15,OS98345,Poto/,Poto/Mika/Mali/Maquis/,-0.63098055,-76.16454255
26-Aug-10,16:30,OS98345,Poto/,Poto/Mika/Mali/Maquis/,-0.63095657,-76.16457498
26-Aug-10,16:45,OS98345,Poto/,Poto/Mika/Mali/Maquis/,-0.63029746,-76.16522007
26-Aug-10,17:00,OS98345,Poto/,Poto/Mika/Mali/Maquis/Lucas/Nenki/Oikamo/Olio/Buka/Boa/,-0.6302823,-76.16512593
26-Aug-10,17:15,OS98345,Poto/,Poto/Mika/Mali/Maquis/Lucas/Nenki/Oikamo/Olio/Buka/Boa/,-0.63023635,-76.16522606
26-Aug-10,17:30,OS98345,Poto/,Poto/Mika/Mali/Maquis/Lucas/Nenki/Oikamo/Olio/Buka/Boa/,-0.63039044,-76.164466
26-Aug-10,17:45,OS98345,Poto/,Poto/Mika/Mali/Maquis/Lucas/Nenki/Oikamo/Olio/Buka/Boa/,-0.63042284,-76.16397438
1-Sep-10,8:44,OS98351,Lucas/,Lucas/Poto/,-0.63156493,-76.16321516
1-Sep-10,9:00,OS98351,Lucas/,Lucas/Poto/,-0.6314746,-76.16325665
1-Sep-10,9:15,OS98351,Lucas/,Lucas/Poto/,-0.63147901,-76.16324158
1-Sep-10,9:30,OS98351,Lucas/,Lucas/Poto/,-0.6315273,-76.16327866
1-Sep-10,9:45,OS98351,Lucas/,Lucas/Poto/,-0.63157863,-76.16327302
1-Sep-10,10:00,OS98351,Lucas/,Lucas/Poto/,-0.63286195,-76.16320797
1-Sep-10,10:15,OS98351,Lucas/,Lucas/Poto/,-0.6330876,-76.16323551
1-Sep-10,10:30,OS98351,Lucas/,Lucas/Poto/,-0.63436265,-76.16221567
1-Sep-10,10:45,OS98351,Lucas/,Lucas/Poto/,-0.63434183,-76.16220404
1-Sep-10,11:00,OS98351,Lucas/,Lucas/Poto/,-0.63398527,-76.16226526
1-Sep-10,11:30,OS98351,Lucas/,Lucas/Poto/,-0.63434649,-76.16229157
1-Sep-10,11:45,OS98351,Lucas/,Lucas/Poto/,-0.63422486,-76.16235103
1-Sep-10,12:00,OS98351,Lucas/,Lucas/Poto/,-0.63450663,-76.16246145
13-Sep-10,11:00,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.6329367,-76.15385146
13-Sep-10,11:15,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.6328036,-76.15381554
13-Sep-10,11:30,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63287634,-76.15378503
13-Sep-10,11:45,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63323523,-76.15429794
13-Sep-10,12:00,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63322675,-76.15430155
13-Sep-10,12:15,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63278431,-76.15370291
13-Sep-10,12:30,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63290496,-76.15333137
13-Sep-10,12:45,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63293842,-76.15321901
13-Sep-10,13:00,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63293888,-76.15321497
13-Sep-10,13:15,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63293042,-76.15324133
13-Sep-10,13:30,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63277152,-76.15389206
13-Sep-10,14:00,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63271145,-76.1537616
13-Sep-10,14:45,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63287058,-76.15379228
13-Sep-10,15:15,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63286986,-76.15382698
13-Sep-10,15:30,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63282792,-76.15374149
13-Sep-10,15:45,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63282356,-76.15378479
13-Sep-10,16:15,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63275421,-76.15372836
13-Sep-10,16:30,OS98363,Lucas/,Vita/Violeta/Lucas/Andreo/Poto/Sammy/Nenki/Evita/Elena/Kauo/Kauoka/Luna/Liana/Lela/Nipa/Nika/Oikamo/Olio/,-0.63292427,-76.15386722
28-Oct-10,9:15,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63192377,-76.1557106
28-Oct-10,9:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63221455,-76.15563352
28-Oct-10,10:00,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63276171,-76.15507039
28-Oct-10,10:15,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63267113,-76.15376629
28-Oct-10,10:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.6327379,-76.15377937
28-Oct-10,11:00,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63272958,-76.15374521
28-Oct-10,11:30,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63275678,-76.15386826
28-Oct-10,11:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.6327438,-76.15375105
28-Oct-10,12:00,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63272547,-76.15374978
28-Oct-10,12:15,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63269227,-76.15373866
28-Oct-10,12:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63275931,-76.15371445
28-Oct-10,13:30,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63276957,-76.15384904
28-Oct-10,13:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63280801,-76.15376521
28-Oct-10,14:00,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.6328207,-76.1537138
28-Oct-10,14:15,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63280628,-76.15388077
28-Oct-10,14:45,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63277746,-76.1536586
28-Oct-10,15:00,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.63274178,-76.15376773
28-Oct-10,15:15,OS98378,Lucas/,Lucas/Eva/Ergie/Eli/Evita/Elena/Oikamo/Olio/Sammy/Nipa/Nika/Ana/Aisha/Ayax/Poto/Vita/Violeta/,-0.6328429,-76.15375249
6-Nov-10,6:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/,-0.63307609,-76.15542421
6-Nov-10,6:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/,-0.63372313,-76.15647069
6-Nov-10,7:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/,-0.63362898,-76.15667763
6-Nov-10,7:15,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/,-0.63354577,-76.15660944
6-Nov-10,7:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63346764,-76.15644633
6-Nov-10,7:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63366397,-76.15659233
6-Nov-10,8:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63397516,-76.15632377
6-Nov-10,8:15,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.6336775,-76.15478223
6-Nov-10,8:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.6328006,-76.15371252
6-Nov-10,8:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63277377,-76.15375036
6-Nov-10,9:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63305442,-76.15433066
6-Nov-10,9:15,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63287687,-76.15472139
6-Nov-10,9:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.6328545,-76.15469027
6-Nov-10,9:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63303265,-76.15487054
6-Nov-10,10:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63302314,-76.15462827
6-Nov-10,10:15,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63277271,-76.15375531
6-Nov-10,10:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63292272,-76.15384573
6-Nov-10,10:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63267831,-76.15382283
6-Nov-10,11:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63279783,-76.15371581
6-Nov-10,11:15,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63275701,-76.1538383
6-Nov-10,11:30,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63275711,-76.15378051
6-Nov-10,11:45,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63304158,-76.15467115
6-Nov-10,12:00,OS98387,Poto/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.6317137,-76.15559752
6-Nov-10,12:15,OS98387,Sammy/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63077775,-76.15618055
6-Nov-10,12:30,OS98387,Sammy/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63082021,-76.15620212
6-Nov-10,12:45,OS98387,Sammy/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63100417,-76.1561121
6-Nov-10,13:00,OS98387,Sammy/,Eva/Ergie/Eli/Luna/Liana/Lela/Sammy/Poto/Oikamo/Olio/Vita/Violeta/,-0.63108291,-76.15620021
7-Nov-10,10:45,OS98388,Oikamo/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62653089,-76.1629545
7-Nov-10,11:00,OS98388,Oikamo/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62639023,-76.16312953
7-Nov-10,11:15,OS98388,Sammy/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62699707,-76.16279017
7-Nov-10,11:30,OS98388,Sammy/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62693038,-76.1627488
7-Nov-10,11:45,OS98388,Sammy/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62692761,-76.16270459
7-Nov-10,12:00,OS98388,Sammy/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.6269767,-76.16275941
7-Nov-10,12:15,OS98388,Sammy/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.6272176,-76.16268319
7-Nov-10,12:30,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62725877,-76.16299846
7-Nov-10,12:45,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62726217,-76.16305847
7-Nov-10,13:00,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62718932,-76.16289138
7-Nov-10,13:15,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62726589,-76.16295369
7-Nov-10,13:30,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.6272108,-76.16291538
7-Nov-10,13:45,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62712002,-76.16268176
7-Nov-10,14:00,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62720488,-76.16289049
7-Nov-10,14:15,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62715538,-76.16269981
7-Nov-10,14:30,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62650486,-76.16277398
7-Nov-10,14:45,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62644011,-76.16149644
7-Nov-10,15:00,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62678521,-76.160267
7-Nov-10,15:15,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62695002,-76.15979063
7-Nov-10,15:30,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62756466,-76.15902898
7-Nov-10,15:45,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62800152,-76.15772576
7-Nov-10,16:00,OS98388,Buka/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62932409,-76.15637152
7-Nov-10,16:15,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62878547,-76.15581773
7-Nov-10,16:30,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.62879292,-76.15588784
7-Nov-10,16:45,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.6300865,-76.15601292
7-Nov-10,17:00,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.63061993,-76.15597325
7-Nov-10,17:15,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.63148728,-76.15643749
7-Nov-10,17:30,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.63276121,-76.15589023
7-Nov-10,17:45,OS98388,Mika/,Oikamo/Olio/Sofia/Silvi/Summer/Eva/Ergie/Eli/Vita/Violeta/Lucas/Poto/Sammy/Ana/Aisha/Ayax/Buka/Boa/Mika/Mali/Maquis/Luna/Liana/Lela/,-0.63280369,-76.15589789
8-Nov-10,6:15,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63350698,-76.15623248
8-Nov-10,6:30,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63358691,-76.15670476
8-Nov-10,6:45,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63356293,-76.15665355
8-Nov-10,7:00,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63353251,-76.15652321
8-Nov-10,7:15,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63354404,-76.15649249
8-Nov-10,7:30,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63357309,-76.15662841
8-Nov-10,7:45,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63374228,-76.15648476
8-Nov-10,8:00,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63430238,-76.15533436
8-Nov-10,8:15,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63377459,-76.15486665
8-Nov-10,8:30,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63358102,-76.1547197
8-Nov-10,8:45,OS98389,Sofia/,Ana/Aisha/Ayax/Buka/Boa/Eva/Ergie/Eli/Evita/Elena/Luna/Liana/Lela/Mika/Mali/Maquis/Oikamo/Olio/Sofia/Silvi/Summer/Vita/Violeta/Sammy/Poto/Lucas,-0.63356715,-76.1546636
